Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Size 2MB,RsIpc_zerocopy,0,0.122317999966981,0.13537680003423702,18725.683529654758,1,1,workstation
Size 2MB,RsIpc_zerocopy,1,0.1273429999741893,0.3258551000101305,18112.901883508617,1,1,workstation
Size 2MB,RsIpc_zerocopy,2,0.1222484999630069,0.13129770003615704,17848.4098852523,1,1,workstation
Size 2MB,RsIpc_zerocopy,3,0.1247380000108933,0.13356379993751943,18442.569285792826,1,1,workstation
Size 2MB,RsIpc_zerocopy,4,0.12662249997674735,0.13702860001103545,18470.826161239023,1,1,workstation
Size 2MB,RsIpc_zerocopy,5,0.1272630000244135,0.151166790035404,18047.052636448905,1,1,workstation
Size 2MB,RsIpc_zerocopy,6,0.1229829999829235,0.13304940999319115,19482.30641293233,1,1,workstation
Size 2MB,RsIpc_zerocopy,7,0.12606299998196846,0.1361653000139995,18264.099610839447,1,1,workstation
Size 2MB,RsIpc_zerocopy,8,0.12827799997694456,0.15616309998563338,17931.332142903902,1,1,workstation
Size 2MB,RsIpc_zerocopy,9,0.12235299999474591,0.14563688993803223,18560.062124264918,1,1,workstation
Size 2MB,RsIpc_copy,0,0.6031659999621297,0.6226512000307594,3354.609890654465,1,1,workstation
Size 2MB,RsIpc_copy,1,0.5983660000197233,0.6082573099797628,3392.7239844964424,1,1,workstation
Size 2MB,RsIpc_copy,2,0.5986859999893568,0.6590894600799388,3386.6046240707365,1,1,workstation
Size 2MB,RsIpc_copy,3,0.6167899999240944,0.6496908000224266,3279.9795998396867,1,1,workstation
Size 2MB,RsIpc_copy,4,0.597480499948233,0.6212624999955095,3402.8528224990264,1,1,workstation
Size 2MB,RsIpc_copy,5,0.5973504999587931,0.6601414899682821,3380.958186538726,1,1,workstation
Size 2MB,RsIpc_copy,6,0.5992259999629823,0.6130678000238275,3387.7267301784823,1,1,workstation
Size 2MB,RsIpc_copy,7,0.6004349999670922,0.6752643800075468,3364.1222285208146,1,1,workstation
Size 2MB,RsIpc_copy,8,0.5968455000129325,0.6100827999978264,3424.383173137158,1,1,workstation
Size 2MB,RsIpc_copy,9,0.5980704999615227,0.6075021800370449,3420.2078672346447,1,1,workstation
Size 2MB,MpQueue,0,2.253958500034514,2.359636780045092,1796.419873515209,1,1,workstation
Size 2MB,MpQueue,1,2.270778499962489,2.3987742599331328,1794.801010682157,1,1,workstation
Size 2MB,MpQueue,2,2.1723200000565157,2.28627197997639,1870.0896063731207,1,1,workstation
Size 2MB,MpQueue,3,2.2356785000283708,2.513127590013937,1814.2364476584482,1,1,workstation
Size 2MB,MpQueue,4,2.1863399999801914,2.2890672800417624,1857.2351683643485,1,1,workstation
Size 2MB,MpQueue,5,2.1821550000140633,2.3233141900197998,1857.843810997666,1,1,workstation
Size 2MB,MpQueue,6,2.238829000077658,2.3409294800205758,1808.6949173714174,1,1,workstation
Size 2MB,MpQueue,7,2.260118999970473,2.3825193700520217,1787.380123988511,1,1,workstation
Size 2MB,MpQueue,8,2.202064000016435,2.4491857000043638,1844.5771810374285,1,1,workstation
Size 2MB,MpQueue,9,2.2409485000025597,2.3431344700156833,1815.0927942595035,1,1,workstation
Size 2MB,MpPipe,0,0.503796999964834,0.5607632899796042,3902.3306728524476,1,1,workstation
Size 2MB,MpPipe,1,0.5043619999582916,1.3058942899954213,3719.550158346359,1,1,workstation
Size 2MB,MpPipe,2,0.5077119999441493,0.5591759000355978,3860.5705529516476,1,1,workstation
Size 2MB,MpPipe,3,0.5040769999595796,0.6298052000170173,3846.778059869675,1,1,workstation
Size 2MB,MpPipe,4,0.4949670000655715,0.6203215700656973,3836.4543304957283,1,1,workstation
Size 2MB,MpPipe,5,0.5232760000239978,1.437273089991322,3695.172849747293,1,1,workstation
Size 2MB,MpPipe,6,0.5055870000205687,1.1054601500586592,3854.6136854090328,1,1,workstation
Size 2MB,MpPipe,7,0.5090815000130533,0.6323120799390828,3701.805568621822,1,1,workstation
Size 2MB,MpPipe,8,0.5147509999687827,1.0742442499883944,3722.6150708304467,1,1,workstation
Size 2MB,MpPipe,9,0.5073214999811171,1.1548605299253698,3734.872877807808,1,1,workstation
Size 2MB,MpShm,0,0.5739059999996243,0.5917282099937893,3310.2517752655694,1,1,workstation
Size 2MB,MpShm,1,0.5782650000583089,0.5906665000509291,3301.7138106839748,1,1,workstation
Size 2MB,MpShm,2,0.5763809999734804,0.591538190016081,3306.0297701644895,1,1,workstation
Size 2MB,MpShm,3,0.5855255000142279,0.6266618000290691,3270.870447154402,1,1,workstation
Size 2MB,MpShm,4,0.5814410000084536,0.7659614999442965,3256.6618519128738,1,1,workstation
Size 2MB,MpShm,5,0.5759859999443506,0.600117590075797,3307.445242803388,1,1,workstation
Size 2MB,MpShm,6,0.5736210000577557,0.5913454999495116,3323.2291658310414,1,1,workstation
Size 2MB,MpShm,7,0.5753760000288821,0.5895221000469064,3317.009995449599,1,1,workstation
Size 2MB,MpShm,8,0.573155000040515,0.5834059100743616,3320.921003643705,1,1,workstation
Size 2MB,MpShm,9,0.5720709999650353,0.5857956900092631,3317.2493182894837,1,1,workstation
Size 2MB,ZeroMQ,0,0.7936519999702796,2.634597040010929,2279.996523462037,1,1,workstation
Size 2MB,ZeroMQ,1,0.7909079999990354,1.5371498400145334,826.6683131695321,1,1,workstation
Size 2MB,ZeroMQ,2,0.8000564999406379,3.042880669953542,2279.0949604489497,1,1,workstation
Size 2MB,ZeroMQ,3,0.7840524999664922,2.326792269982429,2374.8447890504467,1,1,workstation
Size 2MB,ZeroMQ,4,0.42242399996439417,1.5995593500031169,1141.1916030574193,1,1,workstation
Size 2MB,ZeroMQ,5,0.44105799997851136,1.486934969981347,4063.1110855595716,1,1,workstation
Size 2MB,ZeroMQ,6,0.554035999982716,1.8173247099048204,3369.9659301539987,1,1,workstation
Size 2MB,ZeroMQ,7,0.7834219999836023,3.067966650050946,741.4880783361476,1,1,workstation
Size 2MB,ZeroMQ,8,0.7824329999834845,1.7417109800624064,2296.699280254772,1,1,workstation
Size 2MB,ZeroMQ,9,0.7806474999370039,2.2162760099968146,2396.40632032332,1,1,workstation
Size 2MB,PosixIpc,0,0.630704999991849,0.6409404000726227,3184.6309709332536,1,1,workstation
Size 2MB,PosixIpc,1,0.6332950000000892,0.6497136000325553,3150.6063562489285,1,1,workstation
Size 2MB,PosixIpc,2,0.6275350000350954,0.6440072000077635,3181.4340164317136,1,1,workstation
Size 2MB,PosixIpc,3,0.624714999958087,0.6356010999945738,3240.0746953873618,1,1,workstation
Size 2MB,PosixIpc,4,0.602759999992486,0.6430406900517482,3257.969069717951,1,1,workstation
Size 2MB,PosixIpc,5,0.5984405000276638,0.6422465999719407,3268.8962511317013,1,1,workstation
Size 2MB,PosixIpc,6,0.6275894999703269,0.6425750899256853,3215.8779988483884,1,1,workstation
Size 2MB,PosixIpc,7,0.6309694999799831,0.6556887999772697,3183.3765097338537,1,1,workstation
Size 2MB,PosixIpc,8,0.6315090000157397,0.6471401999885984,3167.8195655628397,1,1,workstation
Size 2MB,PosixIpc,9,0.632100000018454,0.6780638800398712,3152.5342836923255,1,1,workstation
Size 4MB,RsIpc_zerocopy,0,0.23814650000986148,0.26296249993720267,20231.18884529955,1,1,workstation
Size 4MB,RsIpc_zerocopy,1,0.23107599997729267,0.26229600002807274,20303.69560325917,1,1,workstation
Size 4MB,RsIpc_zerocopy,2,0.22513099997922836,0.2526639999416602,20837.172884850188,1,1,workstation
Size 4MB,RsIpc_zerocopy,3,0.27485100002877516,0.28483144997721865,18431.046035908956,1,1,workstation
Size 4MB,RsIpc_zerocopy,4,0.2275365000059537,0.24749849998784157,20467.954819482693,1,1,workstation
Size 4MB,RsIpc_zerocopy,5,0.23967600009200396,1.8406816999970408,16274.097222125181,1,1,workstation
Size 4MB,RsIpc_zerocopy,6,0.24385100005019922,0.2627204500015523,19454.822806368025,1,1,workstation
Size 4MB,RsIpc_zerocopy,7,0.2395210000258885,0.264225450058575,19807.1592978636,1,1,workstation
Size 4MB,RsIpc_zerocopy,8,0.24459600001591753,0.27494094991880047,19589.565944118804,1,1,workstation
Size 4MB,RsIpc_zerocopy,9,0.23089649999974426,0.26396750003527814,20168.455496667983,1,1,workstation
Size 4MB,RsIpc_copy,0,0.327309499994044,0.34147405000908293,15708.55676623615,1,1,workstation
Size 4MB,RsIpc_copy,1,0.3264845000217065,0.3360244999839779,15723.80610459855,1,1,workstation
Size 4MB,RsIpc_copy,2,0.327679999998054,0.33142395006962033,15466.714254150618,1,1,workstation
Size 4MB,RsIpc_copy,3,0.32672949998868717,0.3385630000764195,15558.327373675631,1,1,workstation
Size 4MB,RsIpc_copy,4,0.3262445000586922,0.3378624500726346,15719.508708174466,1,1,workstation
Size 4MB,RsIpc_copy,5,0.327024499995332,0.33721300000593146,15673.611758774448,1,1,workstation
Size 4MB,RsIpc_copy,6,0.3267344999926536,0.3404725000052622,15573.52606752193,1,1,workstation
Size 4MB,RsIpc_copy,7,0.32548999996606653,0.33789054996873347,15569.365504066325,1,1,workstation
Size 4MB,RsIpc_copy,8,0.3272895000350218,0.3352800000016032,15629.68446510529,1,1,workstation
Size 4MB,RsIpc_copy,9,0.327485000013894,0.3410699499454495,15830.41310182958,1,1,workstation
