Scenario,Backend,Trial,Latency_ms,Machine
Latency (1:1),RsIpc_zerocopy,2,0.8275200000298355,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9173690000352508,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8542100000568098,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9511480000128358,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8428200000025754,workstation
Latency (1:1),RsIpc_zerocopy,2,0.924529000030816,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8341000000200438,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9193089999826043,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8227499999975407,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9164389999796185,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8247399999845584,workstation
Latency (1:1),RsIpc_zerocopy,2,0.912789000039993,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8301199999323217,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9216889999379418,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8314499999642067,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9233179999910135,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8439399999815578,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9298179999177592,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8318599999483922,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9235990000888705,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8266500000218002,workstation
Latency (1:1),RsIpc_zerocopy,2,0.9330190000582661,workstation
Latency (1:1),RsIpc_zerocopy,2,0.8555400000886948,workstation
