Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Size 1MB,MpQueue,0,2.1748360013589263,2.2924273182434263,1003.6765978805906,1,1,intel_i5_10400f
Size 1MB,MpQueue,1,2.195806500822073,2.358197006469709,991.8465551190766,1,1,intel_i5_10400f
Size 1MB,MpQueue,2,1.2413230033416767,1.3485446304548536,1651.1497256686828,1,1,intel_i5_10400f
Size 1MB,MpQueue,3,2.222278002591338,2.4543503521272227,984.4880712390076,1,1,intel_i5_10400f
Size 1MB,MpQueue,4,2.195450997533044,2.341320101477322,1004.0774934393428,1,1,intel_i5_10400f
Size 1MB,MpQueue,5,1.224520499818027,1.3559096907556523,1667.196557301204,1,1,intel_i5_10400f
Size 1MB,MpQueue,6,2.201243503805017,2.370216866256669,994.0720699030862,1,1,intel_i5_10400f
Size 1MB,MpQueue,7,1.2221104952914175,1.3585599441285015,1668.7862616980674,1,1,intel_i5_10400f
Size 1MB,MpQueue,8,2.237179498479236,2.464608992813738,989.5993063436671,1,1,intel_i5_10400f
Size 1MB,MpQueue,9,2.2116699983598664,2.3522909395978786,988.7835117543415,1,1,intel_i5_10400f
Size 1MB,MpPipe,0,0.6261544986045919,1.1476483599108178,1730.0773611870854,1,1,intel_i5_10400f
Size 1MB,MpPipe,1,0.5828534995089285,1.1485265997180252,1777.6809138492506,1,1,intel_i5_10400f
