Scenario,Backend,Trial,p50,p99,MB/s,Readers,Writers,Machine
Scalability (1:10),PosixIpc,7,11.624293599993507,14.592287798005941,337.40945549780344,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,8,11.087700500002029,13.801302319010006,354.3816542554947,10,1,laptop_amd_9_5900HX
Scalability (1:10),PosixIpc,9,11.235498849993064,14.096720658004074,349.4630105695571,10,1,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,0,1.4689930000031381,69.3619349899888,3337.6899707034777,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,1,1.5171645000009448,69.42200036003604,3214.6783983349696,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,2,1.490278500000386,2.163993720081416,3299.2687683939394,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,3,1.4716169999928752,16.11135520997557,3287.534874808892,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,4,1.4865009999880385,99.36646572999008,3298.2601154276294,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,5,1.5071649999640613,70.5926700999665,3290.3330365888664,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,6,1.5293820000579217,69.33326148002851,3205.593935246936,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,7,1.4989835000278617,2.171948809982497,3285.6200159758623,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,8,1.4936034999664116,16.89899329003543,3298.5590676134166,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_zerocopy,9,1.5355080000176713,2.2608884999920087,3215.8076897891765,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,0,7.17133749998311,16.71770056002402,3916.959332397452,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,1,7.496634999995422,13.101232069983554,3806.8504886847577,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,2,7.2863285000153155,17.396169959954477,3891.450289922405,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,3,7.38748549997581,16.832400350011785,3824.567710193171,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,4,7.490635499948439,12.935597769993594,3770.144402323879,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,5,7.635538999920755,17.499958660006318,3701.8760431596315,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,6,7.660576500029492,13.482572399993844,3729.1933367086326,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,7,7.5537779999876875,13.424038970017596,3709.6182341780395,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,8,7.42308349998666,12.850705160032023,3836.795257937743,1,10,laptop_amd_9_5900HX
Contention (10:1),RsIpc_copy,9,7.4239244999603216,17.69221328004506,3750.1520221629703,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,0,3.026527000031365,8.125626290003163,1198.9000916715245,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,1,2.3457600000256207,7.100933700008442,1334.4215685593385,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,2,3.066667499979303,8.26100458002388,1177.8289636251836,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,3,3.002446000039072,8.200824970051272,1200.4118444575274,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,4,2.960916000006364,8.24467354002618,1212.5224415421224,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,5,3.084154499958913,8.162502730001103,1182.874708580264,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,6,2.3613669999917875,7.742254140003521,1318.9588998541474,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,7,3.081153499977063,8.12899074993386,1184.6068868353211,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,8,3.049287000010281,8.369778270035441,1187.20128901182,1,10,laptop_amd_9_5900HX
Contention (10:1),MpQueue,9,2.302849999978207,7.224136670008182,1329.8570235977884,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,0,1.5101810000146543,3.2625650200384415,2073.218551113865,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,1,1.5480574999742203,3.3486120999543805,2048.0277031499795,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,2,1.4762464999762415,3.501915129907057,2142.9520603674737,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,3,1.5338255000187928,3.5262064499772823,2087.4051129539093,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,4,1.5387044999783939,3.2378433399344653,2086.870741862197,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,5,1.5007620000346833,3.439256010051405,2109.1398815226016,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,6,1.5645129999484197,3.8212448399258467,2036.612877943074,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,7,1.5067280000380379,3.0224924299523126,2115.01187550639,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,8,1.5308190000382638,3.093237959953971,2077.2938013339513,1,10,laptop_amd_9_5900HX
Contention (10:1),MpPipe,9,1.551427999970656,3.241088330000826,2072.485197870752,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,0,2.9591229999823554,65.03585323001633,2674.403035739086,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,1,2.884126000026299,64.24095883993122,2622.2326192300266,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,2,2.740277500038246,83.631262360052,2696.5748594538427,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,3,2.9063525000196933,72.70437526999103,2671.181291939278,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,4,2.476210999986961,72.27989562004065,2725.52860885548,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,5,2.939073999982611,66.02379020000286,2615.4610177920417,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,6,2.6247929999385633,65.03578400995401,2742.2218528004364,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,7,2.8742800000145508,65.18614724998439,2715.2721796636047,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,8,2.8483314999903087,64.77378931004647,2568.3801388311954,1,10,laptop_amd_9_5900HX
Contention (10:1),MpShm,9,2.999772999999095,68.00377985999279,2789.4032885158454,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,0,77.63418750005258,268.3215979399815,1321.368304389056,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,1,78.68236999996725,248.2802760600612,1336.992139329563,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,2,77.4784209999666,148.41585854002355,1270.0048313208263,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,3,78.25795350004228,261.98678870005386,1276.3325550835411,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,4,81.18349849996775,176.79772006000016,1301.086711192759,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,5,108.13372049994996,263.1624309500319,1329.6681849625675,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,6,80.43214250000119,148.87412464005254,1298.4566733113813,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,7,78.64906249994874,255.2427131300317,1293.3623240314264,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,8,81.48136950001117,174.4121587699999,1273.970467236045,1,10,laptop_amd_9_5900HX
Contention (10:1),ZeroMQ,9,80.99869500000523,188.2977971800779,1250.6188537879884,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,0,8.812615000010737,24.833387189945604,2910.3944884684656,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,1,8.872913499999413,25.10500773997708,2843.9417738950315,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,2,8.558067000024039,29.89216248999469,2847.73857629971,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,3,9.792450500015093,17.906460070005323,2766.7035717694725,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,4,9.031638499948258,24.565523039998425,2768.346625350236,1,10,laptop_amd_9_5900HX
Contention (10:1),PosixIpc,5,11.995806000015818,13.318214080071586,2309.17157604584,1,10,laptop_amd_9_5900HX
